"date","spend","revenue","visits","impressions","clicks","conversions","pageviews","unique_visitors","upo","campaign_category","ad_group","ad_product","last_touch_channel","size","color","device","subchannel","video_spend","video_impressions","link_clicks","engagements","video_views","video_completions","year","month","day","content","spend_per_view","view_rate","video_completion_rate","link_click_rate","roi","roas"
"2021-02-28 00:00:00",1.0,2.02,3180.0,0.0,301.0,0.0,15598.0,2711.0,2.9,"general","outerwear","hooded sweatshirt","video","s","red","desktop","video",311.94,1.0,1344.0,110.0,1.0,191.0,2021.0,2.0,28.0,"branding",311.94,1.0,191.0,1344.0,1.02,2.02
"2021-03-01 00:00:00",497.01,1429.4,1836.0,89818.0,190.0,553.0,9499.0,1712.0,2.0,"general","hats","beanie hat","video","xl","blue","desktop","video",1.0,1.0,605.0,26.0,334.0,334.0,2021.0,3.0,1.0,"branding",0.0029940119760479044,334.0,1.0,1.811377245508982,932.3900000000001,2.8759984708557176
"2021-03-01 00:00:00",1.0,3.11,624.0,41367.0,90.0,0.0,3288.0,615.0,2.0,"general","pants","denim jeans","video","xl","blue","desktop","video",1.0,1.0,774.0,1.0,821.0,1460.0,2021.0,3.0,1.0,"prospecting",0.001218026796589525,821.0,1.7783191230207065,0.9427527405602923,2.11,3.11
"2021-03-02 00:00:00",1.0,3.28,858.0,0.0,188.0,0.0,4416.0,695.0,1.4,"general","pants","denim jeans","video","xl","red","tablet","video",1.0,64197.0,1.0,471.0,1.0,1.0,2021.0,3.0,2.0,"branding",1.0,1.5577051887159835E-5,1.0,1.0,2.28,3.28
"2021-03-02 00:00:00",1.0,2.8,1897.0,0.0,409.0,247.0,4519.0,1569.0,1.1,"general","outerwear","men's jacket","video","xxl","red","desktop","video",1035.38,1.0,1.0,1.0,1.0,417.0,2021.0,3.0,2.0,"branding",1035.38,1.0,417.0,1.0,1.7999999999999998,2.8
"2021-03-02 00:00:00",407.99,845.25,1837.0,7176.0,1.0,0.0,6014.0,1500.0,1.1,"general","hats","beanie hat","video","xl","black","mobile","video",32.72,33848.0,643.0,1470.0,522.0,218.0,2021.0,3.0,2.0,"prospecting",0.06268199233716475,0.015421886078941148,0.41762452107279696,1.2318007662835249,437.26,2.071741954459668
"2021-03-03 00:00:00",714.87,2308.29,1057.0,17953.0,916.0,86.0,4896.0,926.0,1.5,"general","pants","workwear pants","video","xxl","red","desktop","video",741.05,1.0,1.0,231.0,1.0,114.0,2021.0,3.0,3.0,"branding",741.05,1.0,114.0,1.0,1593.42,3.2289647068697804
"2021-03-03 00:00:00",813.22,1289.72,491.0,204059.0,242.0,0.0,2599.0,418.0,2.5,"general","pants","workwear pants","video","l","black","tablet","video",1.0,1.0,870.0,1.0,1628.0,512.0,2021.0,3.0,3.0,"prospecting",6.142506142506142E-4,1628.0,0.3144963144963145,0.5343980343980343,476.5,1.5859423034357247
"2021-03-04 00:00:00",1.0,2.36,1195.0,15967.0,1.0,0.0,6581.0,1096.0,2.9,"general","pants","denim jeans","video","s","red","mobile","video",489.3,1.0,1532.0,114.0,1.0,708.0,2021.0,3.0,4.0,"branding",489.3,1.0,708.0,1532.0,1.3599999999999999,2.36
"2021-03-05 00:00:00",1.0,3.44,1767.0,30374.0,101.0,0.0,7737.0,1505.0,2.1,"general","outerwear","men's jacket","video","l","black","mobile","video",254.68,55585.0,1.0,1366.0,1.0,1.0,2021.0,3.0,5.0,"prospecting",254.68,1.7990465053521634E-5,1.0,1.0,2.44,3.44
"2021-03-05 00:00:00",1.0,2.89,1868.0,39521.0,1.0,72.0,4877.0,1513.0,1.3,"general","hats","beanie hat","video","xl","white","mobile","video",1.0,30192.0,920.0,766.0,1083.0,1054.0,2021.0,3.0,5.0,"branding",9.233610341643582E-4,0.03587042925278219,0.9732225300092336,0.8494921514312096,1.8900000000000001,2.89
"2021-03-06 00:00:00",1.0,1.69,673.0,0.0,543.0,145.0,2562.0,584.0,2.5,"general","hats","beanie hat","video","xl","green","tablet","video",812.53,53640.0,94.0,1100.0,1.0,1307.0,2021.0,3.0,6.0,"branding",812.53,1.8642803877703206E-5,1307.0,94.0,0.69,1.69
"2021-03-06 00:00:00",1.0,3.39,1192.0,15884.0,368.0,158.0,2502.0,1064.0,1.2,"general","outerwear","hooded sweatshirt","video","s","white","mobile","video",1.0,33765.0,1.0,354.0,647.0,1408.0,2021.0,3.0,6.0,"branding",0.0015455950540958269,0.019161853990818895,2.1761978361669243,0.0015455950540958269,2.39,3.39
"2021-03-09 00:00:00",1.0,1.94,1032.0,0.0,583.0,47.0,3781.0,959.0,2.3,"general","pants","workwear pants","video","xl","yellow","desktop","video",130.76,1.0,353.0,1.0,1189.0,844.0,2021.0,3.0,9.0,"branding",0.10997476871320437,1189.0,0.7098402018502944,0.2968881412952061,0.94,1.94
"2021-03-10 00:00:00",1.0,2.79,1194.0,0.0,1.0,235.0,4591.0,978.0,1.3,"general","outerwear","men's jacket","video","xl","white","desktop","video",1.0,1.0,1.0,1.0,873.0,125.0,2021.0,3.0,10.0,"branding",0.001145475372279496,873.0,0.143184421534937,0.001145475372279496,1.79,2.79
"2021-03-10 00:00:00",102.52,280.91,1961.0,84477.0,498.0,5.0,4952.0,1676.0,2.4,"general","pants","workwear pants","video","xxl","red","mobile","video",469.33,1.0,376.0,1153.0,14.0,1.0,2021.0,3.0,10.0,"prospecting",33.52357142857143,14.0,0.07142857142857142,26.857142857142858,178.39000000000004,2.7400507218103787
"2021-03-11 00:00:00",173.74,500.44,994.0,30358.0,771.0,79.0,4955.0,972.0,2.6,"general","pants","workwear pants","video","s","red","mobile","video",1.0,124.0,664.0,1.0,1.0,1.0,2021.0,3.0,11.0,"prospecting",1.0,0.008064516129032258,1.0,664.0,326.7,2.880395994014044
"2021-03-11 00:00:00",1128.15,3695.39,655.0,0.0,1.0,0.0,2545.0,640.0,1.6,"general","hats","beanie hat","video","s","black","mobile","video",1.0,1.0,1.0,1.0,779.0,191.0,2021.0,3.0,11.0,"branding",0.0012836970474967907,779.0,0.24518613607188702,0.0012836970474967907,2567.24,3.2756193768559143
"2021-03-11 00:00:00",1.0,2.28,1851.0,0.0,345.0,0.0,10330.0,1712.0,2.0,"general","outerwear","hooded sweatshirt","video","l","white","tablet","video",238.87,1.0,1.0,158.0,1.0,187.0,2021.0,3.0,11.0,"prospecting",238.87,1.0,187.0,1.0,1.2799999999999998,2.28
"2021-03-15 00:00:00",1.0,2.99,1347.0,0.0,511.0,325.0,5735.0,1277.0,2.5,"general","hats","beanie hat","video","s","white","desktop","video",1.0,29280.0,1.0,1.0,51.0,1376.0,2021.0,3.0,15.0,"branding",0.0196078431372549,0.0017418032786885246,26.980392156862745,0.0196078431372549,1.9900000000000002,2.99
"2021-03-15 00:00:00",661.44,1700.94,1007.0,68796.0,1.0,209.0,3785.0,833.0,1.3,"general","pants","workwear pants","video","l","black","desktop","video",1.0,1.0,1.0,255.0,1.0,1141.0,2021.0,3.0,15.0,"branding",1.0,1.0,1141.0,1.0,1039.5,2.5715711175616836
"2021-03-15 00:00:00",165.52,322.46,1548.0,0.0,1.0,86.0,6067.0,1470.0,2.8,"general","pants","workwear pants","video","s","green","mobile","video",726.95,13601.0,1.0,1347.0,1.0,1.0,2021.0,3.0,15.0,"prospecting",726.95,7.352400558782443E-5,1.0,1.0,156.93999999999997,1.948163363943934
"2021-03-16 00:00:00",1.0,2.74,650.0,0.0,1.0,45.0,3372.0,636.0,2.1,"general","footwear","women's boots","video","xxl","red","mobile","video",686.03,2563.0,1.0,1.0,1.0,298.0,2021.0,3.0,16.0,"prospecting",686.03,3.901677721420211E-4,298.0,1.0,1.7400000000000002,2.74
"2021-03-18 00:00:00",1402.62,3232.13,1900.0,74595.0,1.0,0.0,5546.0,1650.0,1.8,"general","pants","denim jeans","video","l","black","mobile","video",717.38,1.0,171.0,1.0,1.0,910.0,2021.0,3.0,18.0,"prospecting",717.38,1.0,910.0,171.0,1829.5100000000002,2.3043518558126936
"2021-03-18 00:00:00",326.2,932.19,1576.0,0.0,1.0,311.0,8898.0,1305.0,1.9,"general","pants","workwear pants","video","xl","red","tablet","video",459.52,48756.0,1.0,711.0,537.0,599.0,2021.0,3.0,18.0,"branding",0.8557169459962756,0.011014029042579376,1.1154562383612663,0.00186219739292365,605.99,2.857725321888412
"2021-03-18 00:00:00",80.96,139.56,1172.0,0.0,386.0,149.0,6867.0,1027.0,1.9,"general","footwear","women's boots","video","xxl","white","desktop","video",788.79,61833.0,1.0,224.0,1.0,162.0,2021.0,3.0,18.0,"prospecting",788.79,1.6172593922339203E-5,162.0,1.0,58.60000000000001,1.723814229249012
"2021-03-19 00:00:00",180.5,270.8,773.0,0.0,1.0,0.0,4036.0,657.0,1.5,"general","pants","workwear pants","video","xxl","white","mobile","video",1731.99,1.0,168.0,1.0,588.0,611.0,2021.0,3.0,19.0,"prospecting",2.9455612244897957,588.0,1.0391156462585034,0.2857142857142857,90.30000000000001,1.5002770083102495
"2021-03-19 00:00:00",93.82,198.58,1325.0,0.0,511.0,0.0,4149.0,1322.0,2.1,"general","outerwear","hooded sweatshirt","video","l","red","tablet","video",1.0,1.0,1.0,1.0,1.0,1223.0,2021.0,3.0,19.0,"prospecting",1.0,1.0,1223.0,1.0,104.76000000000002,2.116606267320401
"2021-03-19 00:00:00",55.38,112.29,879.0,0.0,1.0,0.0,1848.0,792.0,2.8,"general","pants","denim jeans","video","s","green","desktop","video",1.0,36868.0,816.0,1.0,1.0,1008.0,2021.0,3.0,19.0,"branding",1.0,2.712379299121189E-5,1008.0,816.0,56.910000000000004,2.0276273022751896
"2021-03-19 00:00:00",1837.12,4959.44,824.0,29356.0,154.0,523.0,4432.0,712.0,3.0,"general","footwear","women's boots","video","xl","blue","tablet","video",1.0,7518.0,1.0,1.0,285.0,1.0,2021.0,3.0,19.0,"branding",0.0035087719298245615,0.03790901835594573,0.0035087719298245615,0.0035087719298245615,3122.3199999999997,2.6995732450792542
"2021-03-20 00:00:00",290.66,1006.04,446.0,0.0,1022.0,82.0,1117.0,432.0,1.8,"general","pants","denim jeans","video","xxl","white","desktop","video",1.0,82578.0,189.0,81.0,1.0,1507.0,2021.0,3.0,20.0,"prospecting",1.0,1.2109762890842597E-5,1507.0,189.0,715.3799999999999,3.461226174912268
"2021-03-20 00:00:00",1.0,1.73,666.0,84851.0,576.0,170.0,1862.0,570.0,2.0,"general","hats","beanie hat","video","xxl","red","desktop","video",1.0,91758.0,1174.0,16.0,1.0,1137.0,2021.0,3.0,20.0,"branding",1.0,1.089823230671985E-5,1137.0,1174.0,0.73,1.73
"2021-03-21 00:00:00",1148.82,2979.78,1753.0,16208.0,99.0,0.0,6848.0,1519.0,2.8,"general","outerwear","men's jacket","video","xl","white","tablet","video",2.85,35864.0,1551.0,1.0,663.0,1649.0,2021.0,3.0,21.0,"branding",0.004298642533936652,0.018486504572830693,2.4871794871794872,2.339366515837104,1830.9600000000003,2.593774481642033
"2021-03-22 00:00:00",1807.14,4655.27,1613.0,128567.0,915.0,0.0,9526.0,1460.0,1.9,"general","outerwear","men's jacket","video","s","yellow","tablet","video",121.35,1.0,1.0,1.0,1.0,520.0,2021.0,3.0,22.0,"branding",121.35,1.0,520.0,1.0,2848.13,2.576042807972819
"2021-03-23 00:00:00",1.0,1.85,730.0,0.0,198.0,0.0,2150.0,614.0,2.2,"general","hats","beanie hat","video","m","red","tablet","video",309.25,41187.0,1.0,942.0,1.0,163.0,2021.0,3.0,23.0,"branding",309.25,2.4279505669264574E-5,163.0,1.0,0.8500000000000001,1.85
"2021-03-23 00:00:00",1024.0,2136.73,645.0,84593.0,584.0,40.0,3448.0,566.0,1.2,"general","hats","beanie hat","video","s","blue","tablet","video",1.0,1.0,296.0,726.0,1.0,360.0,2021.0,3.0,23.0,"prospecting",1.0,1.0,360.0,296.0,1112.73,2.086650390625
"2021-03-23 00:00:00",1026.05,2024.71,963.0,7198.0,921.0,223.0,3200.0,934.0,2.2,"general","pants","denim jeans","video","xl","white","mobile","video",1.0,58309.0,220.0,1.0,1.0,38.0,2021.0,3.0,23.0,"prospecting",1.0,1.7150011147507247E-5,38.0,220.0,998.6600000000001,1.9733053944739536
"2021-03-23 00:00:00",1.0,1.66,1935.0,47829.0,1.0,393.0,3947.0,1672.0,2.3,"general","pants","denim jeans","video","xl","yellow","desktop","video",1.0,14810.0,884.0,1.0,976.0,161.0,2021.0,3.0,23.0,"branding",0.0010245901639344263,0.06590141796083727,0.16495901639344263,0.9057377049180327,0.6599999999999999,1.66
"2021-03-23 00:00:00",812.68,1807.95,996.0,74945.0,1.0,0.0,3062.0,821.0,3.0,"general","pants","denim jeans","video","xl","green","desktop","video",1378.44,58518.0,1.0,1.0,1.0,390.0,2021.0,3.0,23.0,"prospecting",1378.44,1.708875901432038E-5,390.0,1.0,995.2700000000001,2.224676379386721
"2021-03-25 00:00:00",1.0,1.59,1812.0,0.0,1.0,0.0,6507.0,1529.0,1.8,"general","footwear","women's boots","video","xl","yellow","desktop","video",358.17,11569.0,1.0,1.0,1.0,659.0,2021.0,3.0,25.0,"branding",358.17,8.643789437289307E-5,659.0,1.0,0.5900000000000001,1.59
"2021-03-26 00:00:00",1.0,3.35,1911.0,0.0,163.0,0.0,10043.0,1732.0,2.8,"general","hats","beanie hat","video","xl","blue","tablet","video",343.83,1.0,1.0,1.0,1.0,1.0,2021.0,3.0,26.0,"branding",343.83,1.0,1.0,1.0,2.35,3.35
"2021-03-27 00:00:00",1.0,2.97,452.0,0.0,1.0,76.0,2590.0,382.0,1.1,"general","outerwear","hooded sweatshirt","video","xl","red","desktop","video",1.0,35787.0,1.0,1.0,261.0,984.0,2021.0,3.0,27.0,"prospecting",0.0038314176245210726,0.007293151144270265,3.7701149425287355,0.0038314176245210726,1.9700000000000002,2.97
"2021-03-27 00:00:00",166.67,544.38,507.0,105895.0,1681.0,47.0,2246.0,493.0,2.3,"general","footwear","women's boots","video","xxl","red","tablet","video",251.83,11409.0,227.0,702.0,535.0,540.0,2021.0,3.0,27.0,"branding",0.4707102803738318,0.04689280392672451,1.0093457943925233,0.42429906542056073,377.71000000000004,3.266214675706486
"2021-03-27 00:00:00",1.0,2.75,1575.0,53270.0,377.0,0.0,8680.0,1453.0,2.7,"general","hats","beanie hat","video","xl","green","mobile","video",726.2,40108.0,1.0,1.0,1.0,571.0,2021.0,3.0,27.0,"branding",726.2,2.4932681759250024E-5,571.0,1.0,1.75,2.75
"2021-03-27 00:00:00",1261.43,3633.29,851.0,66415.0,561.0,0.0,2425.0,718.0,1.4,"general","outerwear","men's jacket","video","xl","yellow","desktop","video",1.0,50057.0,37.0,261.0,1.0,1164.0,2021.0,3.0,27.0,"prospecting",1.0,1.997722596240286E-5,1164.0,37.0,2371.8599999999997,2.8802945863028464
"2021-03-27 00:00:00",929.15,2726.52,1534.0,27266.0,1.0,145.0,6935.0,1346.0,1.2,"general","hats","beanie hat","video","xl","green","mobile","video",532.9,79880.0,608.0,378.0,1.0,310.0,2021.0,3.0,27.0,"prospecting",532.9,1.2518778167250876E-5,310.0,608.0,1797.37,2.9344239358553517
"2021-03-27 00:00:00",1.0,2.87,810.0,0.0,1.0,0.0,4040.0,788.0,1.9,"general","hats","beanie hat","video","xxl","green","desktop","video",1.0,1.0,813.0,1.0,1.0,300.0,2021.0,3.0,27.0,"branding",1.0,1.0,300.0,813.0,1.87,2.87
"2021-03-28 00:00:00",974.46,3028.97,1903.0,0.0,1.0,0.0,6391.0,1605.0,2.1,"general","outerwear","men's jacket","video","xl","black","tablet","video",1.0,1.0,1.0,765.0,677.0,1877.0,2021.0,3.0,28.0,"branding",0.0014771048744460858,677.0,2.772525849335303,0.0014771048744460858,2054.5099999999998,3.1083574492539454
"2021-03-28 00:00:00",212.49,526.38,635.0,0.0,979.0,309.0,2619.0,613.0,2.6,"general","hats","beanie hat","video","xxl","blue","mobile","video",1.0,1.0,874.0,1.0,187.0,1253.0,2021.0,3.0,28.0,"prospecting",0.0053475935828877,187.0,6.7005347593582885,4.67379679144385,313.89,2.4771989270083297
"2021-03-28 00:00:00",242.08,831.57,1719.0,36917.0,1.0,0.0,6607.0,1591.0,2.7,"general","outerwear","men's jacket","video","l","white","desktop","video",98.83,42331.0,1093.0,1.0,1.0,1.0,2021.0,3.0,28.0,"prospecting",98.83,2.3623349318466372E-5,1.0,1093.0,589.49,3.4351040978189027
"2021-03-28 00:00:00",970.81,1904.3,1588.0,57017.0,1.0,0.0,6830.0,1329.0,2.4,"general","outerwear","hooded sweatshirt","video","xxl","green","tablet","video",1.0,18312.0,1033.0,1.0,1.0,1.0,2021.0,3.0,28.0,"prospecting",1.0,5.4608999563128004E-5,1.0,1033.0,933.49,1.961557874352345
"2021-03-28 00:00:00",1.0,3.14,511.0,0.0,1.0,0.0,1417.0,428.0,1.9,"general","footwear","women's boots","video","l","blue","tablet","video",1.0,23805.0,1.0,1.0,1.0,1.0,2021.0,3.0,28.0,"branding",1.0,4.2007981516488134E-5,1.0,1.0,2.14,3.14
"2021-03-29 00:00:00",219.46,540.02,1288.0,0.0,1.0,0.0,6879.0,1126.0,1.4,"general","pants","denim jeans","video","s","black","tablet","video",432.37,46590.0,205.0,1.0,185.0,537.0,2021.0,3.0,29.0,"prospecting",2.337135135135135,0.0039708091865207126,2.902702702702703,1.1081081081081081,320.55999999999995,2.4606762052310214
"2021-03-30 00:00:00",389.78,1054.84,1133.0,17254.0,882.0,0.0,6182.0,1059.0,2.6,"general","footwear","women's boots","video","s","green","tablet","video",480.8,1.0,1.0,1.0,325.0,1.0,2021.0,3.0,30.0,"branding",1.4793846153846155,325.0,0.003076923076923077,0.003076923076923077,665.06,2.706244548206681
"2021-03-30 00:00:00",1.0,1.99,1476.0,71585.0,1.0,35.0,8514.0,1342.0,2.5,"general","pants","denim jeans","video","m","white","tablet","video",150.57,1.0,67.0,104.0,1432.0,657.0,2021.0,3.0,30.0,"branding",0.10514664804469273,1432.0,0.45879888268156427,0.0467877094972067,0.99,1.99
"2021-03-30 00:00:00",1.0,3.11,1672.0,22473.0,942.0,0.0,3721.0,1611.0,2.1,"general","hats","beanie hat","video","s","blue","mobile","video",978.42,1.0,1370.0,1.0,1.0,131.0,2021.0,3.0,30.0,"branding",978.42,1.0,131.0,1370.0,2.11,3.11
"2021-03-30 00:00:00",1277.33,4012.99,1572.0,42424.0,1.0,0.0,7945.0,1453.0,2.5,"general","outerwear","hooded sweatshirt","video","xl","red","mobile","video",1.0,90724.0,1.0,192.0,1228.0,332.0,2021.0,3.0,30.0,"prospecting",8.143322475570033E-4,0.01353555839689608,0.2703583061889251,8.143322475570033E-4,2735.66,3.1417018311634424
"2021-03-31 00:00:00",1.0,1.6,1770.0,62980.0,19.0,118.0,5022.0,1440.0,2.9,"general","pants","denim jeans","video","xxl","blue","mobile","video",622.24,1.0,1.0,606.0,1.0,624.0,2021.0,3.0,31.0,"prospecting",622.24,1.0,624.0,1.0,0.6000000000000001,1.6
"2021-03-31 00:00:00",693.83,1921.29,1925.0,9226.0,1.0,0.0,7033.0,1749.0,2.1,"general","hats","beanie hat","video","xxl","black","desktop","video",1.0,1.0,342.0,12.0,972.0,506.0,2021.0,3.0,31.0,"prospecting",0.00102880658436214,972.0,0.5205761316872428,0.35185185185185186,1227.46,2.7691077064987097
"2021-03-31 00:00:00",755.93,1742.26,1870.0,0.0,472.0,83.0,4959.0,1523.0,2.9,"general","outerwear","men's jacket","video","xxl","black","mobile","video",1.0,1.0,128.0,208.0,1.0,81.0,2021.0,3.0,31.0,"prospecting",1.0,1.0,81.0,128.0,986.33,2.304790126069874
"2021-04-01 00:00:00",295.64,786.86,1243.0,0.0,643.0,408.0,2598.0,1036.0,1.1,"general","pants","denim jeans","video","xxl","blue","tablet","video",1.0,48017.0,1.0,1169.0,1.0,752.0,2021.0,4.0,1.0,"prospecting",1.0,2.0825957473394838E-5,752.0,1.0,491.22,2.661547828439995
"2021-04-01 00:00:00",345.86,1089.81,764.0,3410.0,176.0,0.0,4199.0,622.0,1.3,"general","outerwear","men's jacket","video","xxl","green","desktop","video",777.5,1.0,135.0,8.0,963.0,766.0,2021.0,4.0,1.0,"branding",0.8073727933541017,963.0,0.7954309449636553,0.14018691588785046,743.9499999999999,3.1510148615046547
"2021-04-01 00:00:00",1.0,2.73,1932.0,34598.0,309.0,0.0,10975.0,1690.0,1.5,"general","outerwear","hooded sweatshirt","video","s","black","tablet","video",559.61,1.0,213.0,65.0,505.0,1206.0,2021.0,4.0,1.0,"prospecting",1.1081386138613862,505.0,2.388118811881188,0.42178217821782177,1.73,2.73
"2021-04-01 00:00:00",326.26,827.21,1871.0,82197.0,424.0,0.0,5920.0,1762.0,2.0,"general","footwear","women's boots","video","l","blue","desktop","video",981.97,1.0,423.0,258.0,165.0,63.0,2021.0,4.0,1.0,"branding",5.951333333333333,165.0,0.38181818181818183,2.5636363636363635,500.95000000000005,2.5354318641574207
"2021-04-01 00:00:00",822.32,2382.94,899.0,83511.0,649.0,0.0,4087.0,882.0,1.1,"general","pants","workwear pants","video","l","white","mobile","video",1.0,1.0,226.0,538.0,1.0,984.0,2021.0,4.0,1.0,"prospecting",1.0,1.0,984.0,226.0,1560.62,2.8978256639750946
"2021-04-02 00:00:00",207.83,393.52,1533.0,0.0,1.0,0.0,8838.0,1352.0,1.9,"general","outerwear","men's jacket","video","m","red","mobile","video",1.0,1.0,1.0,1.0,80.0,1362.0,2021.0,4.0,2.0,"branding",0.0125,80.0,17.025,0.0125,185.68999999999997,1.8934706250300724
"2021-04-02 00:00:00",1.0,3.03,1297.0,0.0,1.0,9.0,5734.0,1049.0,2.1,"general","outerwear","men's jacket","video","s","yellow","mobile","video",601.22,1.0,1.0,312.0,721.0,19.0,2021.0,4.0,2.0,"branding",0.833869625520111,721.0,0.026352288488210817,0.0013869625520110957,2.03,3.03
"2021-04-02 00:00:00",1.0,1.65,1785.0,0.0,254.0,23.0,9914.0,1619.0,2.1,"general","hats","beanie hat","video","xl","yellow","desktop","video",461.41,30807.0,1.0,1.0,1.0,336.0,2021.0,4.0,2.0,"branding",461.41,3.2460155159541666E-5,336.0,1.0,0.6499999999999999,1.65
"2021-04-04 00:00:00",846.41,1682.98,451.0,1959.0,404.0,41.0,2069.0,386.0,2.3,"general","pants","workwear pants","video","xxl","green","tablet","video",301.5,61944.0,300.0,1.0,365.0,1.0,2021.0,4.0,4.0,"branding",0.826027397260274,0.005892418959059796,0.0027397260273972603,0.821917808219178,836.57,1.9883744284684728
"2021-04-05 00:00:00",1.0,2.75,1665.0,0.0,276.0,103.0,4002.0,1463.0,1.1,"general","footwear","women's boots","video","s","black","mobile","video",198.95,49031.0,1.0,789.0,1.0,1322.0,2021.0,4.0,5.0,"prospecting",198.95,2.0395260141543107E-5,1322.0,1.0,1.75,2.75
"2021-04-05 00:00:00",183.62,506.73,1565.0,0.0,443.0,0.0,3750.0,1317.0,2.8,"general","pants","denim jeans","video","l","yellow","tablet","video",19.11,32987.0,309.0,626.0,515.0,1442.0,2021.0,4.0,5.0,"branding",0.03710679611650485,0.015612210870949161,2.8,0.6,323.11,2.7596667029735324
"2021-04-06 00:00:00",140.02,472.22,1667.0,5393.0,1037.0,0.0,9635.0,1516.0,2.7,"general","footwear","women's boots","video","m","green","desktop","video",1.0,1923.0,801.0,156.0,232.0,1031.0,2021.0,4.0,6.0,"prospecting",0.004310344827586207,0.12064482579303172,4.443965517241379,3.4525862068965516,332.20000000000005,3.372518211684045
"2021-04-06 00:00:00",1.0,3.33,1630.0,52882.0,128.0,6.0,9195.0,1408.0,1.0,"general","hats","beanie hat","video","m","red","desktop","video",1.0,38201.0,1037.0,1.0,1730.0,1569.0,2021.0,4.0,6.0,"branding",5.780346820809249E-4,0.04528677259757598,0.9069364161849711,0.599421965317919,2.33,3.33
"2021-04-06 00:00:00",428.55,1278.41,1433.0,44485.0,1.0,0.0,4062.0,1164.0,2.7,"general","pants","workwear pants","video","s","black","desktop","video",369.98,3445.0,1.0,1.0,1.0,333.0,2021.0,4.0,6.0,"prospecting",369.98,2.9027576197387516E-4,333.0,1.0,849.8600000000001,2.9831058219577646
"2021-04-07 00:00:00",1.0,2.89,1333.0,81308.0,1.0,444.0,7617.0,1211.0,1.0,"general","pants","denim jeans","video","l","black","desktop","video",1.0,1.0,1.0,1.0,997.0,1966.0,2021.0,4.0,7.0,"branding",0.0010030090270812437,997.0,1.9719157472417252,0.0010030090270812437,1.8900000000000001,2.89
"2021-04-07 00:00:00",1.0,1.82,1364.0,61786.0,792.0,0.0,5633.0,1168.0,1.6,"general","outerwear","men's jacket","video","xxl","red","tablet","video",1.0,1.0,1.0,1.0,95.0,593.0,2021.0,4.0,7.0,"branding",0.010526315789473684,95.0,6.242105263157895,0.010526315789473684,0.8200000000000001,1.82
"2021-04-07 00:00:00",1.0,3.12,453.0,66748.0,1.0,125.0,1603.0,418.0,2.9,"general","hats","beanie hat","video","s","yellow","desktop","video",1.0,41226.0,669.0,1.0,1.0,1.0,2021.0,4.0,7.0,"prospecting",1.0,2.4256537136758357E-5,1.0,669.0,2.12,3.12
"2021-04-08 00:00:00",397.57,1308.39,1336.0,0.0,1.0,228.0,3837.0,1076.0,2.0,"general","pants","denim jeans","video","xl","black","desktop","video",472.18,1.0,163.0,1405.0,1.0,33.0,2021.0,4.0,8.0,"prospecting",472.18,1.0,33.0,163.0,910.8200000000002,3.290967628342179
"2021-04-08 00:00:00",1.0,2.34,1097.0,0.0,1.0,0.0,4335.0,925.0,1.6,"general","pants","denim jeans","video","m","black","mobile","video",56.09,158881.0,285.0,1.0,1.0,488.0,2021.0,4.0,8.0,"branding",56.09,6.294018793940119E-6,488.0,285.0,1.3399999999999999,2.34
"2021-04-08 00:00:00",1.0,2.21,905.0,158963.0,1.0,522.0,2582.0,862.0,2.5,"general","pants","workwear pants","video","m","white","tablet","video",1.0,1.0,1.0,1174.0,308.0,312.0,2021.0,4.0,8.0,"prospecting",0.003246753246753247,308.0,1.0129870129870129,0.003246753246753247,1.21,2.21
"2021-04-10 00:00:00",229.32,772.4,1950.0,0.0,860.0,0.0,4927.0,1865.0,1.2,"general","outerwear","men's jacket","video","xl","white","mobile","video",10.03,1.0,1.0,1.0,1.0,211.0,2021.0,4.0,10.0,"branding",10.03,1.0,211.0,1.0,543.0799999999999,3.3682190825047966
"2021-04-10 00:00:00",1.0,3.19,1323.0,0.0,1.0,73.0,4645.0,1068.0,2.9,"general","outerwear","hooded sweatshirt","video","s","green","tablet","video",1.0,87611.0,1.0,558.0,615.0,1887.0,2021.0,4.0,10.0,"branding",0.0016260162601626016,0.0070196664802365,3.0682926829268293,0.0016260162601626016,2.19,3.19
"2021-04-10 00:00:00",771.12,1376.82,1076.0,0.0,430.0,36.0,5351.0,990.0,2.1,"general","footwear","women's boots","video","s","blue","tablet","video",1.0,56655.0,308.0,1.0,93.0,1.0,2021.0,4.0,10.0,"branding",0.010752688172043012,0.0016415144294413555,0.010752688172043012,3.3118279569892475,605.6999999999999,1.7854808590102706
"2021-04-10 00:00:00",508.14,1165.95,896.0,108423.0,1.0,428.0,1863.0,888.0,1.1,"general","outerwear","hooded sweatshirt","video","xxl","yellow","mobile","video",1.0,1.0,203.0,53.0,511.0,638.0,2021.0,4.0,10.0,"branding",0.0019569471624266144,511.0,1.24853228962818,0.3972602739726027,657.8100000000001,2.2945448104852995
"2021-04-10 00:00:00",349.09,1035.15,1886.0,9520.0,1.0,26.0,5684.0,1752.0,1.2,"general","footwear","women's boots","video","xl","black","desktop","video",1.0,10667.0,1.0,1.0,1.0,1921.0,2021.0,4.0,10.0,"branding",1.0,9.374707040404987E-5,1921.0,1.0,686.0600000000002,2.9652811595863535
